Year,Date,CPI component,pct_change
1996,1996-04-01,Alcoholic beverages,78.9
1996,1996-04-01,Tobacco,30.6
1996,1996-04-01,Clothing,202.5
1996,1996-04-01,Footwear including repairs,171.8
1996,1996-04-01,Actual rents for housing,60
1996,1996-04-01,Regular maintenance and repair of the dwelling,56.9
1996,1996-04-01,Water supply and misc. services for the dwelling,49.9
1996,1996-04-01,"Electricity, gas and other fuels",40.3
1996,1996-04-01,"Furniture, furnishings and carpets",80.4
1996,1996-04-01,Household textiles,123.7
1996,1996-04-01,"Household appliances, fitting and repairs",113.7
1996,1996-04-01,"Glassware, tableware and household utensils",98
1996,1996-04-01,Tools and equipment for house and garden,88.1
1996,1996-04-01,Goods and services for routine maintenance,61.7
1996,1996-04-01,Medical products appliances and equipment,79.8
1996,1996-04-01,Out-patient services:,NA
1996,1996-04-01,Hospital services,NA
1996,1996-04-01,Purchase of vehicles,111.9
1996,1996-04-01,Operation of personal transport equipment,47.3
1996,1996-04-01,Transport services,37.7
1996,1996-04-01,Postal services,36.3
1996,1996-04-01,Audio-visual equipment and related products,637.5
1996,1996-04-01,Other major durables for recreation and culture,NA
1996,1996-04-01,Other recreational items and equipment gardens & pets,116.8
1996,1996-04-01,Recreational and cultural services,51.8
1996,1996-04-01,"Books, newspapers and stationery",58.7
1996,1996-04-01,Package holiday,50.6
1996,1996-04-01,Cpi index 10.4 tertiary education,NA
1996,1996-04-01,Catering services,54.6
1996,1996-04-01,Accommodation services,52.4
1996,1996-04-01,Personal care,77.3
1996,1996-04-01,Personal effects n.e.c.,77
1996,1996-04-01,Social protection,NA
1996,1996-04-01,Insurance,35.7
1996,1996-04-01,Financial services n.e.c.,142.9
1996,1996-04-01,Other services nec,42.5
1996,1996-05-01,Cpi index 00: all items,68.9
1996,1996-05-01,Food,66.2
1996,1996-05-01,Non-alcoholic beverages,69
1996,1996-05-01,Alcoholic beverages,79
1996,1996-05-01,Tobacco,30.8
1996,1996-05-01,Clothing,203.3
1996,1996-05-01,Footwear including repairs,172.2
1996,1996-05-01,Actual rents for housing,60.1
1996,1996-05-01,Regular maintenance and repair of the dwelling,57
1996,1996-05-01,Water supply and misc. services for the dwelling,49.9
1996,1996-05-01,"Electricity, gas and other fuels",40.2
1996,1996-05-01,"Furniture, furnishings and carpets",80.8
1996,1996-05-01,Household textiles,125.7
1996,1996-05-01,"Household appliances, fitting and repairs",114.6
1996,1996-05-01,"Glassware, tableware and household utensils",100
1996,1996-05-01,Tools and equipment for house and garden,88.4
1996,1996-05-01,Goods and services for routine maintenance,61.8
1996,1996-05-01,Medical products appliances and equipment,79.6
1996,1996-05-01,Out-patient services:,NA
1996,1996-05-01,Hospital services,NA
1996,1996-05-01,Purchase of vehicles,112.4
1996,1996-05-01,Operation of personal transport equipment,47.3
1996,1996-05-01,Transport services,37.9
1996,1996-05-01,Postal services,36.4
1996,1996-05-01,Audio-visual equipment and related products,626.3
1996,1996-05-01,Other major durables for recreation and culture,NA
1996,1996-05-01,Other recreational items and equipment gardens & pets,117
1996,1996-05-01,Recreational and cultural services,52.1
1996,1996-05-01,"Books, newspapers and stationery",58.4
1996,1996-05-01,Package holiday,50.7
1996,1996-05-01,Cpi index 10.4 tertiary education,NA
1996,1996-05-01,Catering services,54.7
1996,1996-05-01,Accommodation services,52.5
1996,1996-05-01,Personal care,77.5
1996,1996-05-01,Personal effects n.e.c.,76.6
1996,1996-05-01,Social protection,NA
1996,1996-05-01,Insurance,35.7
1996,1996-05-01,Financial services n.e.c.,142.9
1996,1996-05-01,Other services nec,42.5
1996,1996-06-01,Cpi index 00: all items,69
1996,1996-06-01,Food,66.1
1996,1996-06-01,Non-alcoholic beverages,69.2
1996,1996-06-01,Alcoholic beverages,79.1
1996,1996-06-01,Tobacco,30.8
1996,1996-06-01,Clothing,203.2
1996,1996-06-01,Footwear including repairs,172.1
1996,1996-06-01,Actual rents for housing,60.2
1996,1996-06-01,Regular maintenance and repair of the dwelling,57.2
1996,1996-06-01,Water supply and misc. services for the dwelling,49.9
1996,1996-06-01,"Electricity, gas and other fuels",40.3
1996,1996-06-01,"Furniture, furnishings and carpets",81
1996,1996-06-01,Household textiles,125.3
1996,1996-06-01,"Household appliances, fitting and repairs",114.5
1996,1996-06-01,"Glassware, tableware and household utensils",100
1996,1996-06-01,Tools and equipment for house and garden,88.4
1996,1996-06-01,Goods and services for routine maintenance,61.7
1996,1996-06-01,Medical products appliances and equipment,79.8
1996,1996-06-01,Out-patient services:,NA
1996,1996-06-01,Hospital services,NA
1996,1996-06-01,Purchase of vehicles,112.8
1996,1996-06-01,Operation of personal transport equipment,47.2
1996,1996-06-01,Transport services,38
1996,1996-06-01,Postal services,36.4
1996,1996-06-01,Audio-visual equipment and related products,619.8
1996,1996-06-01,Other major durables for recreation and culture,NA
1996,1996-06-01,Other recreational items and equipment gardens & pets,117
1996,1996-06-01,Recreational and cultural services,52.2
1996,1996-06-01,"Books, newspapers and stationery",58.7
1996,1996-06-01,Package holiday,50.8
1996,1996-06-01,Cpi index 10.4 tertiary education,NA
1996,1996-06-01,Catering services,55.1
1996,1996-06-01,Accommodation services,52.5
1996,1996-06-01,Personal care,77.4
1996,1996-06-01,Personal effects n.e.c.,76.5
1996,1996-06-01,Social protection,NA
1996,1996-06-01,Insurance,35.7
1996,1996-06-01,Financial services n.e.c.,142.9
1996,1996-06-01,Other services nec,42.5
1996,1996-07-01,Cpi index 00: all items,68.6
1996,1996-07-01,Food,65.1
1996,1996-07-01,Non-alcoholic beverages,69.1
1996,1996-07-01,Alcoholic beverages,79.5
1996,1996-07-01,Tobacco,30.8
1996,1996-07-01,Clothing,192.3
1996,1996-07-01,Footwear including repairs,163.2
1996,1996-07-01,Actual rents for housing,60.3
1996,1996-07-01,Regular maintenance and repair of the dwelling,57.9
1996,1996-07-01,Water supply and misc. services for the dwelling,49.9
1996,1996-07-01,"Electricity, gas and other fuels",40.3
1996,1996-07-01,"Furniture, furnishings and carpets",78.9
1996,1996-07-01,Household textiles,121
1996,1996-07-01,"Household appliances, fitting and repairs",112.6
1996,1996-07-01,"Glassware, tableware and household utensils",98
1996,1996-07-01,Tools and equipment for house and garden,88.1
1996,1996-07-01,Goods and services for routine maintenance,62
1996,1996-07-01,Medical products appliances and equipment,79.8
1996,1996-07-01,Out-patient services:,NA
1996,1996-07-01,Hospital services,NA
1996,1996-07-01,Purchase of vehicles,112.7
1996,1996-07-01,Operation of personal transport equipment,47.2
1996,1996-07-01,Transport services,38.1
1996,1996-07-01,Postal services,37.3
1996,1996-07-01,Audio-visual equipment and related products,611.8
1996,1996-07-01,Other major durables for recreation and culture,NA
1996,1996-07-01,Other recreational items and equipment gardens & pets,117
1996,1996-07-01,Recreational and cultural services,52.2
1996,1996-07-01,"Books, newspapers and stationery",58.7
1996,1996-07-01,Package holiday,50.9
1996,1996-07-01,Cpi index 10.4 tertiary education,NA
1996,1996-07-01,Catering services,55.4
1996,1996-07-01,Accommodation services,52.7
1996,1996-07-01,Personal care,77.8
1996,1996-07-01,Personal effects n.e.c.,76.4
1996,1996-07-01,Social protection,NA
1996,1996-07-01,Insurance,36
1996,1996-07-01,Financial services n.e.c.,142.9
1996,1996-07-01,Other services nec,42.5
1996,1996-08-01,Cpi index 00: all items,68.9
1996,1996-08-01,Food,66
1996,1996-08-01,Non-alcoholic beverages,69.2
1996,1996-08-01,Alcoholic beverages,79
1996,1996-08-01,Tobacco,30.8
1996,1996-08-01,Clothing,195.1
1996,1996-08-01,Footwear including repairs,163.1
1996,1996-08-01,Actual rents for housing,60.4
1996,1996-08-01,Regular maintenance and repair of the dwelling,57.9
1996,1996-08-01,Water supply and misc. services for the dwelling,49.9
1996,1996-08-01,"Electricity, gas and other fuels",40.2
1996,1996-08-01,"Furniture, furnishings and carpets",80
1996,1996-08-01,Household textiles,124.2
1996,1996-08-01,"Household appliances, fitting and repairs",113.2
1996,1996-08-01,"Glassware, tableware and household utensils",99.3
1996,1996-08-01,Tools and equipment for house and garden,88.6
1996,1996-08-01,Goods and services for routine maintenance,62.1
1996,1996-08-01,Medical products appliances and equipment,80.1
1996,1996-08-01,Out-patient services:,NA
1996,1996-08-01,Hospital services,NA
1996,1996-08-01,Purchase of vehicles,113.3
1996,1996-08-01,Operation of personal transport equipment,47.8
1996,1996-08-01,Transport services,38.1
1996,1996-08-01,Postal services,37.3
1996,1996-08-01,Audio-visual equipment and related products,610.6
1996,1996-08-01,Other major durables for recreation and culture,NA
1996,1996-08-01,Other recreational items and equipment gardens & pets,117.5
1996,1996-08-01,Recreational and cultural services,52.3
1996,1996-08-01,"Books, newspapers and stationery",58.7
1996,1996-08-01,Package holiday,51.1
1996,1996-08-01,Cpi index 10.4 tertiary education,NA
1996,1996-08-01,Catering services,55.5
1996,1996-08-01,Accommodation services,52.9
1996,1996-08-01,Personal care,77.4
1996,1996-08-01,Personal effects n.e.c.,77.1
1996,1996-08-01,Social protection,NA
1996,1996-08-01,Insurance,36
1996,1996-08-01,Financial services n.e.c.,142.9
1996,1996-08-01,Other services nec,42.6
1996,1996-09-01,Cpi index 00: all items,69.3
1996,1996-09-01,Food,65.2
1996,1996-09-01,Non-alcoholic beverages,69.2
1996,1996-09-01,Alcoholic beverages,79.1
1996,1996-09-01,Tobacco,30.9
1996,1996-09-01,Clothing,205
1996,1996-09-01,Footwear including repairs,168.8
1996,1996-09-01,Actual rents for housing,60.5
1996,1996-09-01,Regular maintenance and repair of the dwelling,57.9
1996,1996-09-01,Water supply and misc. services for the dwelling,49.9
1996,1996-09-01,"Electricity, gas and other fuels",40.3
1996,1996-09-01,"Furniture, furnishings and carpets",80.8
1996,1996-09-01,Household textiles,126.2
1996,1996-09-01,"Household appliances, fitting and repairs",113.4
1996,1996-09-01,"Glassware, tableware and household utensils",100.4
1996,1996-09-01,Tools and equipment for house and garden,88.8
1996,1996-09-01,Goods and services for routine maintenance,62
1996,1996-09-01,Medical products appliances and equipment,80.4
1996,1996-09-01,Out-patient services:,NA
1996,1996-09-01,Hospital services,NA
1996,1996-09-01,Purchase of vehicles,114
1996,1996-09-01,Operation of personal transport equipment,48.8
1996,1996-09-01,Transport services,38.2
1996,1996-09-01,Postal services,37.3
1996,1996-09-01,Audio-visual equipment and related products,605.2
1996,1996-09-01,Other major durables for recreation and culture,NA
1996,1996-09-01,Other recreational items and equipment gardens & pets,117.3
1996,1996-09-01,Recreational and cultural services,52.4
1996,1996-09-01,"Books, newspapers and stationery",58.9
1996,1996-09-01,Package holiday,51.2
1996,1996-09-01,Cpi index 10.4 tertiary education,NA
1996,1996-09-01,Catering services,55.7
1996,1996-09-01,Accommodation services,53.1
1996,1996-09-01,Personal care,77.9
1996,1996-09-01,Personal effects n.e.c.,77.4
1996,1996-09-01,Social protection,NA
1996,1996-09-01,Insurance,36
1996,1996-09-01,Financial services n.e.c.,142.9
1996,1996-09-01,Other services nec,42.7
1996,1996-10-01,Cpi index 00: all items,69.3
1996,1996-10-01,Food,64.6
1996,1996-10-01,Non-alcoholic beverages,69.1
1996,1996-10-01,Alcoholic beverages,79.3
1996,1996-10-01,Tobacco,30.9
1996,1996-10-01,Clothing,205.1
1996,1996-10-01,Footwear including repairs,169.7
1996,1996-10-01,Actual rents for housing,60.5
1996,1996-10-01,Regular maintenance and repair of the dwelling,58.2
1996,1996-10-01,Water supply and misc. services for the dwelling,49.9
1996,1996-10-01,"Electricity, gas and other fuels",40.2
1996,1996-10-01,"Furniture, furnishings and carpets",80.3
1996,1996-10-01,Household textiles,124.2
1996,1996-10-01,"Household appliances, fitting and repairs",113.9
1996,1996-10-01,"Glassware, tableware and household utensils",99
1996,1996-10-01,Tools and equipment for house and garden,88.4
1996,1996-10-01,Goods and services for routine maintenance,62.3
1996,1996-10-01,Medical products appliances and equipment,79.6
1996,1996-10-01,Out-patient services:,NA
1996,1996-10-01,Hospital services,NA
1996,1996-10-01,Purchase of vehicles,113.8
1996,1996-10-01,Operation of personal transport equipment,49.3
1996,1996-10-01,Transport services,38.1
1996,1996-10-01,Postal services,37.4
1996,1996-10-01,Audio-visual equipment and related products,609.6
1996,1996-10-01,Other major durables for recreation and culture,NA
1996,1996-10-01,Other recreational items and equipment gardens & pets,117.4
1996,1996-10-01,Recreational and cultural services,52.7
1996,1996-10-01,"Books, newspapers and stationery",58.5
1996,1996-10-01,Package holiday,51.3
1996,1996-10-01,Cpi index 10.4 tertiary education,NA
1996,1996-10-01,Catering services,55.8
1996,1996-10-01,Accommodation services,53.2
1996,1996-10-01,Personal care,78.5
1996,1996-10-01,Personal effects n.e.c.,77.7
1996,1996-10-01,Social protection,NA
1996,1996-10-01,Insurance,36.7
1996,1996-10-01,Financial services n.e.c.,142.9
1996,1996-10-01,Other services nec,43
1996,1996-11-01,Cpi index 00: all items,69.3
1996,1996-11-01,Food,64.3
1996,1996-11-01,Non-alcoholic beverages,69.1
1996,1996-11-01,Alcoholic beverages,78.7
1996,1996-11-01,Tobacco,30.9
1996,1996-11-01,Clothing,207.4
1996,1996-11-01,Footwear including repairs,171.3
1996,1996-11-01,Actual rents for housing,60.6
1996,1996-11-01,Regular maintenance and repair of the dwelling,58.4
1996,1996-11-01,Water supply and misc. services for the dwelling,49.9
1996,1996-11-01,"Electricity, gas and other fuels",40
1996,1996-11-01,"Furniture, furnishings and carpets",81.5
1996,1996-11-01,Household textiles,126.3
1996,1996-11-01,"Household appliances, fitting and repairs",114.4
1996,1996-11-01,"Glassware, tableware and household utensils",100.5
1996,1996-11-01,Tools and equipment for house and garden,88.7
1996,1996-11-01,Goods and services for routine maintenance,62.3
1996,1996-11-01,Medical products appliances and equipment,79.5
1996,1996-11-01,Out-patient services:,NA
1996,1996-11-01,Hospital services,NA
1996,1996-11-01,Purchase of vehicles,112
1996,1996-11-01,Operation of personal transport equipment,49.6
1996,1996-11-01,Transport services,38.1
1996,1996-11-01,Postal services,37.4
1996,1996-11-01,Audio-visual equipment and related products,604.4
1996,1996-11-01,Other major durables for recreation and culture,NA
1996,1996-11-01,Other recreational items and equipment gardens & pets,117.6
1996,1996-11-01,Recreational and cultural services,52.8
1996,1996-11-01,"Books, newspapers and stationery",59.5
1996,1996-11-01,Package holiday,51.5
1996,1996-11-01,Cpi index 10.4 tertiary education,NA
1996,1996-11-01,Catering services,55.9
1996,1996-11-01,Accommodation services,53.3
1996,1996-11-01,Personal care,78.9
1996,1996-11-01,Personal effects n.e.c.,78
1996,1996-11-01,Social protection,NA
1996,1996-11-01,Insurance,36.7
1996,1996-11-01,Financial services n.e.c.,142.9
1996,1996-11-01,Other services nec,43
1996,1996-12-01,Cpi index 00: all items,69.5
1996,1996-12-01,Food,64.4
1996,1996-12-01,Non-alcoholic beverages,68.9
1996,1996-12-01,Alcoholic beverages,77.6
1996,1996-12-01,Tobacco,31.5
1996,1996-12-01,Clothing,207.4
1996,1996-12-01,Footwear including repairs,171.2
1996,1996-12-01,Actual rents for housing,60.6
1996,1996-12-01,Regular maintenance and repair of the dwelling,58.6
1996,1996-12-01,Water supply and misc. services for the dwelling,49.9
1996,1996-12-01,"Electricity, gas and other fuels",40
1996,1996-12-01,"Furniture, furnishings and carpets",83.5
1996,1996-12-01,Household textiles,126.9
1996,1996-12-01,"Household appliances, fitting and repairs",114
1996,1996-12-01,"Glassware, tableware and household utensils",100.2
1996,1996-12-01,Tools and equipment for house and garden,88.7
1996,1996-12-01,Goods and services for routine maintenance,62.3
1996,1996-12-01,Medical products appliances and equipment,80.5
1996,1996-12-01,Out-patient services:,NA
1996,1996-12-01,Hospital services,NA
