Year,Date,CPI component,pct_change
2000,2000-04-01,Insurance,47
2000,2000-04-01,Financial services n.e.c.,132.1
2000,2000-04-01,Other services nec,51.5
2000,2000-07-01,Cpi index 00: all items,72.7
2000,2000-07-01,Food,65.6
2000,2000-07-01,Non-alcoholic beverages,72.8
2000,2000-07-01,Alcoholic beverages,81.6
2000,2000-07-01,Tobacco,44.2
2000,2000-07-01,Clothing,159.5
2000,2000-07-01,Footwear including repairs,139.2
2000,2000-07-01,Actual rents for housing,68.1
2000,2000-07-01,Regular maintenance and repair of the dwelling,67.8
2000,2000-07-01,Water supply and misc. services for the dwelling,52.1
2000,2000-07-01,"Electricity, gas and other fuels",37.2
2000,2000-07-01,"Furniture, furnishings and carpets",79.9
2000,2000-07-01,Household textiles,111.3
2000,2000-07-01,"Household appliances, fitting and repairs",102.4
2000,2000-07-01,"Glassware, tableware and household utensils",91
2000,2000-07-01,Tools and equipment for house and garden,83.7
2000,2000-07-01,Goods and services for routine maintenance,66.7
2000,2000-07-01,Medical products appliances and equipment,88.9
2000,2000-07-01,Out-patient services:,66.9
2000,2000-07-01,Hospital services,NA
2000,2000-07-01,Purchase of vehicles,104.4
2000,2000-07-01,Operation of personal transport equipment,63.2
2000,2000-07-01,Transport services,43.9
2000,2000-07-01,Postal services,39.8
2000,2000-07-01,Audio-visual equipment and related products,393.5
2000,2000-07-01,Other major durables for recreation and culture,71.8
2000,2000-07-01,Other recreational items and equipment gardens & pets,114.8
2000,2000-07-01,Recreational and cultural services,58.9
2000,2000-07-01,"Books, newspapers and stationery",65.1
2000,2000-07-01,Package holiday,62.7
2000,2000-07-01,Cpi index 10.4 tertiary education,NA
2000,2000-07-01,Catering services,63.5
2000,2000-07-01,Accommodation services,63.7
2000,2000-07-01,Personal care,85.5
2000,2000-07-01,Personal effects n.e.c.,74.2
2000,2000-07-01,Social protection,51.9
2000,2000-07-01,Insurance,47.7
2000,2000-07-01,Financial services n.e.c.,126.4
2000,2000-07-01,Other services nec,52.2
2000,2000-10-01,Cpi index 00: all items,73.2
2000,2000-10-01,Food,65.8
2000,2000-10-01,Non-alcoholic beverages,72.5
2000,2000-10-01,Alcoholic beverages,81.2
2000,2000-10-01,Tobacco,44.5
2000,2000-10-01,Clothing,165.3
2000,2000-10-01,Footwear including repairs,143
2000,2000-10-01,Actual rents for housing,68.5
2000,2000-10-01,Regular maintenance and repair of the dwelling,68.4
2000,2000-10-01,Water supply and misc. services for the dwelling,52.1
2000,2000-10-01,"Electricity, gas and other fuels",37.7
2000,2000-10-01,"Furniture, furnishings and carpets",81.7
2000,2000-10-01,Household textiles,113.6
2000,2000-10-01,"Household appliances, fitting and repairs",102.6
2000,2000-10-01,"Glassware, tableware and household utensils",92
2000,2000-10-01,Tools and equipment for house and garden,83.7
2000,2000-10-01,Goods and services for routine maintenance,67.4
2000,2000-10-01,Medical products appliances and equipment,89.4
2000,2000-10-01,Out-patient services:,67.1
2000,2000-10-01,Hospital services,NA
2000,2000-10-01,Purchase of vehicles,101.9
2000,2000-10-01,Operation of personal transport equipment,63
2000,2000-10-01,Transport services,44.1
2000,2000-10-01,Postal services,39.8
2000,2000-10-01,Audio-visual equipment and related products,387
2000,2000-10-01,Other major durables for recreation and culture,71.6
2000,2000-10-01,Other recreational items and equipment gardens & pets,115.4
2000,2000-10-01,Recreational and cultural services,58.5
2000,2000-10-01,"Books, newspapers and stationery",65.7
2000,2000-10-01,Package holiday,64.5
2000,2000-10-01,Cpi index 10.4 tertiary education,NA
2000,2000-10-01,Catering services,63.8
2000,2000-10-01,Accommodation services,65
2000,2000-10-01,Personal care,85.6
2000,2000-10-01,Personal effects n.e.c.,75.4
2000,2000-10-01,Social protection,52.8
2000,2000-10-01,Insurance,48.6
2000,2000-10-01,Financial services n.e.c.,126.4
2000,2000-10-01,Other services nec,52.9
2001,2001-01-01,Cpi index 00: all items,72.8
2001,2001-01-01,Food,66.6
2001,2001-01-01,Non-alcoholic beverages,73
2001,2001-01-01,Alcoholic beverages,82
2001,2001-01-01,Tobacco,45
2001,2001-01-01,Clothing,154.8
2001,2001-01-01,Footwear including repairs,135.8
2001,2001-01-01,Actual rents for housing,68.7
2001,2001-01-01,Regular maintenance and repair of the dwelling,69
2001,2001-01-01,Water supply and misc. services for the dwelling,52.1
2001,2001-01-01,"Electricity, gas and other fuels",37.2
2001,2001-01-01,"Furniture, furnishings and carpets",79.6
2001,2001-01-01,Household textiles,112.2
2001,2001-01-01,"Household appliances, fitting and repairs",100.9
2001,2001-01-01,"Glassware, tableware and household utensils",90.2
2001,2001-01-01,Tools and equipment for house and garden,82.9
2001,2001-01-01,Goods and services for routine maintenance,68
2001,2001-01-01,Medical products appliances and equipment,89.7
2001,2001-01-01,Out-patient services:,68.5
2001,2001-01-01,Hospital services,44.8
2001,2001-01-01,Purchase of vehicles,100.6
2001,2001-01-01,Operation of personal transport equipment,61.8
2001,2001-01-01,Transport services,44.3
2001,2001-01-01,Postal services,39.8
2001,2001-01-01,Audio-visual equipment and related products,376.8
2001,2001-01-01,Other major durables for recreation and culture,72
2001,2001-01-01,Other recreational items and equipment gardens & pets,115
2001,2001-01-01,Recreational and cultural services,58.5
2001,2001-01-01,"Books, newspapers and stationery",65.7
2001,2001-01-01,Package holiday,65.4
2001,2001-01-01,Cpi index 10.4 tertiary education,NA
2001,2001-01-01,Catering services,64.2
2001,2001-01-01,Accommodation services,65.3
2001,2001-01-01,Personal care,86
2001,2001-01-01,Personal effects n.e.c.,74
2001,2001-01-01,Social protection,53.5
2001,2001-01-01,Insurance,49.9
2001,2001-01-01,Financial services n.e.c.,126.4
2001,2001-01-01,Other services nec,54.7
2001,2001-04-01,Cpi index 00: all items,73.8
2001,2001-04-01,Food,69
2001,2001-04-01,Non-alcoholic beverages,73.4
2001,2001-04-01,Alcoholic beverages,82.2
2001,2001-04-01,Tobacco,45.8
2001,2001-04-01,Clothing,155.4
2001,2001-04-01,Footwear including repairs,137.5
2001,2001-04-01,Actual rents for housing,70.2
2001,2001-04-01,Regular maintenance and repair of the dwelling,69.8
2001,2001-04-01,Water supply and misc. services for the dwelling,54.3
2001,2001-04-01,"Electricity, gas and other fuels",37.8
2001,2001-04-01,"Furniture, furnishings and carpets",81
2001,2001-04-01,Household textiles,113.7
2001,2001-04-01,"Household appliances, fitting and repairs",101.8
2001,2001-04-01,"Glassware, tableware and household utensils",90.8
2001,2001-04-01,Tools and equipment for house and garden,82.4
2001,2001-04-01,Goods and services for routine maintenance,68
2001,2001-04-01,Medical products appliances and equipment,90.5
2001,2001-04-01,Out-patient services:,69.9
2001,2001-04-01,Hospital services,45.7
2001,2001-04-01,Purchase of vehicles,101.1
2001,2001-04-01,Operation of personal transport equipment,62.6
2001,2001-04-01,Transport services,46.9
2001,2001-04-01,Postal services,39.8
2001,2001-04-01,Audio-visual equipment and related products,375.4
2001,2001-04-01,Other major durables for recreation and culture,72.5
2001,2001-04-01,Other recreational items and equipment gardens & pets,114.7
2001,2001-04-01,Recreational and cultural services,59.6
2001,2001-04-01,"Books, newspapers and stationery",66.3
2001,2001-04-01,Package holiday,66.5
2001,2001-04-01,Cpi index 10.4 tertiary education,NA
2001,2001-04-01,Catering services,65
2001,2001-04-01,Accommodation services,66.2
2001,2001-04-01,Personal care,86.6
2001,2001-04-01,Personal effects n.e.c.,74.6
2001,2001-04-01,Social protection,54.4
2001,2001-04-01,Insurance,51
2001,2001-04-01,Financial services n.e.c.,126.4
2001,2001-04-01,Other services nec,56.4
2001,2001-07-01,Cpi index 00: all items,73.8
2001,2001-07-01,Food,68.2
2001,2001-07-01,Non-alcoholic beverages,73.1
2001,2001-07-01,Alcoholic beverages,82.3
2001,2001-07-01,Tobacco,46
2001,2001-07-01,Clothing,147.9
2001,2001-07-01,Footwear including repairs,134.2
2001,2001-07-01,Actual rents for housing,70.4
2001,2001-07-01,Regular maintenance and repair of the dwelling,69.9
2001,2001-07-01,Water supply and misc. services for the dwelling,54.3
2001,2001-07-01,"Electricity, gas and other fuels",37.9
2001,2001-07-01,"Furniture, furnishings and carpets",80.4
2001,2001-07-01,Household textiles,110.4
2001,2001-07-01,"Household appliances, fitting and repairs",99.8
2001,2001-07-01,"Glassware, tableware and household utensils",90.7
2001,2001-07-01,Tools and equipment for house and garden,83
2001,2001-07-01,Goods and services for routine maintenance,68.2
2001,2001-07-01,Medical products appliances and equipment,89.9
2001,2001-07-01,Out-patient services:,70.3
2001,2001-07-01,Hospital services,46.8
2001,2001-07-01,Purchase of vehicles,101.3
2001,2001-07-01,Operation of personal transport equipment,62.7
2001,2001-07-01,Transport services,48
2001,2001-07-01,Postal services,40.1
2001,2001-07-01,Audio-visual equipment and related products,372.8
2001,2001-07-01,Other major durables for recreation and culture,72.2
2001,2001-07-01,Other recreational items and equipment gardens & pets,113.3
2001,2001-07-01,Recreational and cultural services,60.1
2001,2001-07-01,"Books, newspapers and stationery",67.1
2001,2001-07-01,Package holiday,68.4
2001,2001-07-01,Cpi index 10.4 tertiary education,NA
2001,2001-07-01,Catering services,65.6
2001,2001-07-01,Accommodation services,66.9
2001,2001-07-01,Personal care,86.4
2001,2001-07-01,Personal effects n.e.c.,74
2001,2001-07-01,Social protection,55.1
2001,2001-07-01,Insurance,51.7
2001,2001-07-01,Financial services n.e.c.,116.4
2001,2001-07-01,Other services nec,57.4
2001,2001-10-01,Cpi index 00: all items,73.9
2001,2001-10-01,Food,68.3
2001,2001-10-01,Non-alcoholic beverages,72.5
2001,2001-10-01,Alcoholic beverages,81.5
2001,2001-10-01,Tobacco,46.4
2001,2001-10-01,Clothing,151.7
2001,2001-10-01,Footwear including repairs,137.3
2001,2001-10-01,Actual rents for housing,70.6
2001,2001-10-01,Regular maintenance and repair of the dwelling,70.2
2001,2001-10-01,Water supply and misc. services for the dwelling,54.3
2001,2001-10-01,"Electricity, gas and other fuels",37.6
2001,2001-10-01,"Furniture, furnishings and carpets",82.2
2001,2001-10-01,Household textiles,112
2001,2001-10-01,"Household appliances, fitting and repairs",101.2
2001,2001-10-01,"Glassware, tableware and household utensils",91.8
2001,2001-10-01,Tools and equipment for house and garden,83.1
2001,2001-10-01,Goods and services for routine maintenance,69.1
2001,2001-10-01,Medical products appliances and equipment,90.7
2001,2001-10-01,Out-patient services:,69.9
2001,2001-10-01,Hospital services,47.4
2001,2001-10-01,Purchase of vehicles,100.3
2001,2001-10-01,Operation of personal transport equipment,61
2001,2001-10-01,Transport services,44.9
2001,2001-10-01,Postal services,40.1
2001,2001-10-01,Audio-visual equipment and related products,364.2
2001,2001-10-01,Other major durables for recreation and culture,72.5
2001,2001-10-01,Other recreational items and equipment gardens & pets,112.9
2001,2001-10-01,Recreational and cultural services,60.7
2001,2001-10-01,"Books, newspapers and stationery",67.7
2001,2001-10-01,Package holiday,69.4
2001,2001-10-01,Cpi index 10.4 tertiary education,NA
2001,2001-10-01,Catering services,66.1
2001,2001-10-01,Accommodation services,67.4
2001,2001-10-01,Personal care,86.6
2001,2001-10-01,Personal effects n.e.c.,74.8
2001,2001-10-01,Social protection,55.8
2001,2001-10-01,Insurance,52.3
2001,2001-10-01,Financial services n.e.c.,96.8
2001,2001-10-01,Other services nec,58.5
2002,2002-01-01,Cpi index 00: all items,73.9
2002,2002-01-01,Food,69.2
2002,2002-01-01,Non-alcoholic beverages,73.1
2002,2002-01-01,Alcoholic beverages,82.2
2002,2002-01-01,Tobacco,46.4
2002,2002-01-01,Clothing,142.5
2002,2002-01-01,Footwear including repairs,131.8
2002,2002-01-01,Actual rents for housing,70.8
2002,2002-01-01,Regular maintenance and repair of the dwelling,70.8
2002,2002-01-01,Water supply and misc. services for the dwelling,54.3
2002,2002-01-01,"Electricity, gas and other fuels",38.2
2002,2002-01-01,"Furniture, furnishings and carpets",80.5
2002,2002-01-01,Household textiles,109.7
2002,2002-01-01,"Household appliances, fitting and repairs",100.2
2002,2002-01-01,"Glassware, tableware and household utensils",90.8
2002,2002-01-01,Tools and equipment for house and garden,83.8
2002,2002-01-01,Goods and services for routine maintenance,70.1
2002,2002-01-01,Medical products appliances and equipment,90.5
2002,2002-01-01,Out-patient services:,70.7
2002,2002-01-01,Hospital services,48.4
2002,2002-01-01,Purchase of vehicles,100.4
2002,2002-01-01,Operation of personal transport equipment,61.1
2002,2002-01-01,Transport services,44.6
2002,2002-01-01,Postal services,40.1
2002,2002-01-01,Audio-visual equipment and related products,356.8
2002,2002-01-01,Other major durables for recreation and culture,73.3
2002,2002-01-01,Other recreational items and equipment gardens & pets,111.9
2002,2002-01-01,Recreational and cultural services,61.7
2002,2002-01-01,"Books, newspapers and stationery",68.3
2002,2002-01-01,Package holiday,70.1
2002,2002-01-01,Cpi index 10.4 tertiary education,NA
2002,2002-01-01,Catering services,66.5
2002,2002-01-01,Accommodation services,67.6
2002,2002-01-01,Personal care,86.6
2002,2002-01-01,Personal effects n.e.c.,73.5
2002,2002-01-01,Social protection,57
2002,2002-01-01,Insurance,53.5
2002,2002-01-01,Financial services n.e.c.,96.2
2002,2002-01-01,Other services nec,59.8
2002,2002-04-01,Cpi index 00: all items,74.5
2002,2002-04-01,Food,68.8
2002,2002-04-01,Non-alcoholic beverages,73
2002,2002-04-01,Alcoholic beverages,82.4
2002,2002-04-01,Tobacco,46.9
2002,2002-04-01,Clothing,142.6
2002,2002-04-01,Footwear including repairs,132.5
2002,2002-04-01,Actual rents for housing,72.1
2002,2002-04-01,Regular maintenance and repair of the dwelling,71.5
2002,2002-04-01,Water supply and misc. services for the dwelling,55.2
2002,2002-04-01,"Electricity, gas and other fuels",38.4
2002,2002-04-01,"Furniture, furnishings and carpets",81.3
2002,2002-04-01,Household textiles,110
2002,2002-04-01,"Household appliances, fitting and repairs",99.8
2002,2002-04-01,"Glassware, tableware and household utensils",90.8
2002,2002-04-01,Tools and equipment for house and garden,81.4
2002,2002-04-01,Goods and services for routine maintenance,70.3
2002,2002-04-01,Medical products appliances and equipment,91.1
2002,2002-04-01,Out-patient services:,71.7
2002,2002-04-01,Hospital services,49.5
2002,2002-04-01,Purchase of vehicles,100.4
2002,2002-04-01,Operation of personal transport equipment,62.8
2002,2002-04-01,Transport services,46.9
2002,2002-04-01,Postal services,40.1
2002,2002-04-01,Audio-visual equipment and related products,351.2
2002,2002-04-01,Other major durables for recreation and culture,73.8
2002,2002-04-01,Other recreational items and equipment gardens & pets,110.7
2002,2002-04-01,Recreational and cultural services,63.9
2002,2002-04-01,"Books, newspapers and stationery",67.5
2002,2002-04-01,Package holiday,72.4
2002,2002-04-01,Cpi index 10.4 tertiary education,NA
2002,2002-04-01,Catering services,67.3
2002,2002-04-01,Accommodation services,68.4
2002,2002-04-01,Personal care,86.2
2002,2002-04-01,Personal effects n.e.c.,73.7
2002,2002-04-01,Social protection,57.6
2002,2002-04-01,Insurance,54.1
2002,2002-04-01,Financial services n.e.c.,98.5
2002,2002-04-01,Other services nec,60.7
2002,2002-07-01,Cpi index 00: all items,74.6
2002,2002-07-01,Food,68.3
2002,2002-07-01,Non-alcoholic beverages,72.5
2002,2002-07-01,Alcoholic beverages,82.6
2002,2002-07-01,Tobacco,47.5
2002,2002-07-01,Clothing,136.1
2002,2002-07-01,Footwear including repairs,129.3
2002,2002-07-01,Actual rents for housing,72.1
2002,2002-07-01,Regular maintenance and repair of the dwelling,72
2002,2002-07-01,Water supply and misc. services for the dwelling,55.2
2002,2002-07-01,"Electricity, gas and other fuels",38.5
2002,2002-07-01,"Furniture, furnishings and carpets",80.7
2002,2002-07-01,Household textiles,107
2002,2002-07-01,"Household appliances, fitting and repairs",98.6
